path,kind,before_tendency,after_tendency,tendency_change,before_stability,after_stability,plastic_trace,weakening_trace,emotion_exposure,waking_participation,sleep_participation,formed
plastic:grid:prediction>prediction:0197,plastic,0.013406999393976866,0.013406999393976866,0.0,0.01,0.01,0.0,0.0008529409155660819,0.0,0.0008006967424357338,0.06353298812927,False
plastic:grid:prediction>prediction:0198,plastic,0.01454954659168289,0.014705666447116742,0.00015611985543385193,0.01,0.010109283898803697,0.0001576372237067469,0.0009853618617568583,7.56997650848811e-06,0.0008689322806347794,0.06894728221670011,False
plastic:grid:prediction>prediction:0199,plastic,0.014331555916802128,0.014364347942600351,3.279202579822317e-05,0.01,0.010022954418058757,4.3396132458180305e-05,0.0009464992799425866,2.034767183990429e-06,0.0008559133777371775,0.06791426964225986,False
plastic:grid:prediction>prediction:0200,plastic,0.013561428276777053,0.013561428276777053,0.0,0.01,0.01,0.0,0.0008723044056666146,0.0,0.0008099195893802671,0.06426479456033232,False
plastic:grid:prediction>prediction:0201,plastic,0.013721608186910653,0.041087070645678514,0.02736546245876786,0.01,0.0291558237211375,0.02737229657434225,0.0,0.001265880651681714,0.0008194859008627039,0.06502385391656958,True
plastic:grid:prediction>prediction:0202,plastic,0.014220922973244562,0.017481935608579146,0.003261012635334584,0.01,0.01228270884473421,0.004636288427883378,0.021516475284844523,0.0002272589233068455,0.01883116511821984,0.07722097980213921,False
plastic:grid:prediction>prediction:0203,plastic,0.013577404148561937,0.07776163629049428,0.06418423214193233,0.01,0.054928962499352633,0.07432838117903945,0.01930105492647208,0.003543403467789003,0.01797902568485953,0.07372661067739203,True
plastic:grid:prediction>prediction:0204,plastic,0.013551238260968084,0.11671706105975348,0.10316582279878539,0.01,0.08221607595914976,0.10468365871801417,0.01976014570314402,0.005150028627326941,0.0179443771496926,0.07358452739059053,True
plastic:grid:prediction>prediction:0205,plastic,0.013639120289020357,0.05780520282841055,0.044166082539390195,0.01,0.04091625777757313,0.05920376632592755,0.018742199005209223,0.0027114202917839425,0.018060749412188503,0.07406173525719408,True
plastic:grid:prediction>prediction:0206,plastic,0.01435759648472983,0.06032969438375381,0.045972097899023984,0.01,0.042180468529316784,0.05084659702919975,0.021667799930927482,0.0024940355855653925,0.019012146441788513,0.07796313011754051,True
plastic:grid:prediction>prediction:0207,plastic,0.014574330002897231,0.05151531949778235,0.03694098949488511,0.01,0.03585869264641958,0.04894363709766297,0.008176874551247292,0.002340783487464083,0.007741056508071262,0.0635937798757545,True
plastic:grid:prediction>prediction:0208,plastic,0.01343256792123345,0.13343256792123345,0.12,0.01,0.24068012466224237,0.34231553138714843,0.0007986425780705504,0.015725407644291,0.007134617324165353,0.05861180358748767,True
plastic:grid:prediction>prediction:0209,plastic,0.014297469884204604,0.025973573593083343,0.011676103708878739,0.01,0.018173272596215116,0.011708274600494221,0.00837344354680215,0.0005448173524865637,0.0075940041342602614,0.06238572561590073,False
plastic:grid:prediction>prediction:0210,plastic,0.014654058220721845,0.09219964970451199,0.07754559148379014,0.01,0.06428191403865309,0.08049378905172905,0.007931153144856977,0.003896947364778767,0.007783403610088676,0.06394166679290378,True
plastic:grid:prediction>prediction:0211,plastic,0.013663753561656167,0.013663753561656167,0.0,0.01,0.01,0.0,0.008290446478312796,0.0,0.007257410008701187,0.05962056136397238,False
plastic:grid:prediction>prediction:0212,plastic,0.01428835927604148,0.01428835927604148,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.042083287785235415,False
plastic:grid:prediction>prediction:0213,plastic,0.014422100249295305,0.014422100249295305,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04247719304457164,False
plastic:grid:prediction>prediction:0214,plastic,0.013693833760531484,0.013693833760531484,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04033224080485713,False
plastic:grid:prediction>prediction:0215,plastic,0.014095355205753814,0.014095355205753814,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04151483582537625,False
plastic:grid:prediction>prediction:0216,plastic,0.014668819783752667,0.014668819783752667,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.043203852346050585,False
plastic:grid:prediction>prediction:0217,plastic,0.013990424230626726,0.013990424230626726,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.056174586041431704,False
plastic:grid:prediction>prediction:0218,plastic,0.014457481051561794,0.014457481051561794,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05804992042310251,False
plastic:grid:prediction>prediction:0219,plastic,0.013337422295890813,0.013337422295890813,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05355264171984765,False
